Note: Some architectures assign CROSS_COMPILE in their arch/*/Makefile, /home/luyang/Documents/linux//Makefile: 383
Additional ARCH settings for parisc, /home/luyang/Documents/linux//Makefile: 406
Make variables (CC, etc...), /home/luyang/Documents/linux//Makefile: 443
Use USERINCLUDE when you must reference the UAPI directories only., /home/luyang/Documents/linux//Makefile: 495
Use LINUXINCLUDE when you must reference the include/ directory., /home/luyang/Documents/linux//Makefile: 504
Needed to be compatible with the O= option, /home/luyang/Documents/linux//Makefile: 505
Files to ignore in find ... statements, /home/luyang/Documents/linux//Makefile: 541
===========================================================================, /home/luyang/Documents/linux//Makefile: 549
Rules shared between *config targets and build targets, /home/luyang/Documents/linux//Makefile: 550
Before starting out-of-tree build, make sure the source tree is clean., /home/luyang/Documents/linux//Makefile: 559
output directory., /home/luyang/Documents/linux//Makefile: 562
ignore whole output directory, /home/luyang/Documents/linux//Makefile: 564
and from include/config/auto.conf.cmd to detect the compiler upgrade., /home/luyang/Documents/linux//Makefile: 591
cc-cross-prefix to determine CROSS_COMPILE., /home/luyang/Documents/linux//Makefile: 599
*config targets only - make sure prerequisites are updated, and descend, /home/luyang/Documents/linux//Makefile: 606
KBUILD_DEFCONFIG may point out an alternative default configuration, /home/luyang/Documents/linux//Makefile: 610
!config-build, /home/luyang/Documents/linux//Makefile: 621
If building an external module we do not care about the all: rule, /home/luyang/Documents/linux//Makefile: 626
Normally, just do built-in., /home/luyang/Documents/linux//Makefile: 636
If we have "make <whatever> modules", compile modules, /home/luyang/Documents/linux//Makefile: 646
Just "make" or "make all" shall build modules as well, /home/luyang/Documents/linux//Makefile: 648
The all: target is the default when no target is given on the, /home/luyang/Documents/linux//Makefile: 674
Defaults to vmlinux, but the arch makefile usually adds further targets, /home/luyang/Documents/linux//Makefile: 677
include/config/auto.conf (which mirrors .config)., /home/luyang/Documents/linux//Makefile: 722
External modules and some install targets need include/generated/autoconf.h, /home/luyang/Documents/linux//Makefile: 734
and include/config/auto.conf but do not care if they are up-to-date., /home/luyang/Documents/linux//Makefile: 735
need-config, /home/luyang/Documents/linux//Makefile: 749
Disable optimizations that make assembler listings hard to read., /home/luyang/Documents/linux//Makefile: 774
The kernel builds with '-std=gnu89' so use of GNU extensions is acceptable., /home/luyang/Documents/linux//Makefile: 796
source of a reference will be _MergedGlobals and not on of the whitelisted names., /home/luyang/Documents/linux//Makefile: 799
gcc inanely warns about local variables called 'main', /home/luyang/Documents/linux//Makefile: 804
These warnings generated too much noise in a regular build., /home/luyang/Documents/linux//Makefile: 808
Use make W=1 to enable them (see scripts/Makefile.extrawarn), /home/luyang/Documents/linux//Makefile: 809
Some targets (ARM with Thumb2, for example), can't be built with frame, /home/luyang/Documents/linux//Makefile: 816
select FRAME_POINTER.  However, FUNCTION_TRACER adds -pg, and this is, /home/luyang/Documents/linux//Makefile: 818
incompatible with -fomit-frame-pointer with current GCC, so we don't use, /home/luyang/Documents/linux//Makefile: 819
-fomit-frame-pointer with FUNCTION_TRACER., /home/luyang/Documents/linux//Makefile: 820
Initialize all stack variables with a zero value., /home/luyang/Documents/linux//Makefile: 831
https://bugs.llvm.org/show_bug.cgi?id=45497, /home/luyang/Documents/linux//Makefile: 835
While VLAs have been removed, GCC produces unreachable stack probes, /home/luyang/Documents/linux//Makefile: 840
for the randomize_kstack_offset feature. Disable it for all compilers., /home/luyang/Documents/linux//Makefile: 841
Check for frame size exceeding threshold during prolog/epilog insertion, /home/luyang/Documents/linux//Makefile: 908
when using lld < 13.0.0., /home/luyang/Documents/linux//Makefile: 909
If LTO flags are filtered out, we must also filter out CFI., /home/luyang/Documents/linux//Makefile: 934
arch Makefile may override CC so keep this after arch Makefile is included, /home/luyang/Documents/linux//Makefile: 944
Variable Length Arrays (VLAs) should not be used anywhere in the kernel, /home/luyang/Documents/linux//Makefile: 950
disable stringop warnings in gcc 8+, /home/luyang/Documents/linux//Makefile: 956
We'll want to enable this eventually, but it's not going away for 5.7 at least, /home/luyang/Documents/linux//Makefile: 959
Another good warning that we'll want to enable eventually, /home/luyang/Documents/linux//Makefile: 964
The allocators already balk at large sizes, so silence the compiler, /home/luyang/Documents/linux//Makefile: 973
-Wno-alloc-size-larger-than would normally be used here, earlier versions, /home/luyang/Documents/linux//Makefile: 975
of gcc (<9.1) weirdly don't handle the option correctly when _other_, /home/luyang/Documents/linux//Makefile: 976
doesn't work (as it is documented to), silently resolving to "0" prior to, /home/luyang/Documents/linux//Makefile: 978
than PTRDIFF_MAX also don't work prior to version 9.1, which are silently, /home/luyang/Documents/linux//Makefile: 980
https://lore.kernel.org/lkml/20210824115859.187f272f@canb.auug.org.au, /home/luyang/Documents/linux//Makefile: 983
disable invalid "can't wrap" optimizations for signed / pointers, /home/luyang/Documents/linux//Makefile: 987
conserve stack if available, /home/luyang/Documents/linux//Makefile: 993
enforce correct pointer usage, /home/luyang/Documents/linux//Makefile: 1001
Require designated initializers for all marked structures, /home/luyang/Documents/linux//Makefile: 1004
Do not add $(call cc-option,...) below this line. When you build the kernel, /home/luyang/Documents/linux//Makefile: 1022
Add user supplied CPPFLAGS, AFLAGS and CFLAGS as the last assignments, /home/luyang/Documents/linux//Makefile: 1025
We never want expected sections to be placed heuristically by the, /home/luyang/Documents/linux//Makefile: 1041
Align the bit size of userspace programs with the kernel, /home/luyang/Documents/linux//Makefile: 1047
make the checker run with the right architecture, /home/luyang/Documents/linux//Makefile: 1051
insure the checker run with the right endianness, /home/luyang/Documents/linux//Makefile: 1054
Like INSTALL_MOD_PATH, it isn't defined in the Makefile, but can be passed as, /home/luyang/Documents/linux//Makefile: 1074
INSTALL_MOD_PATH specifies a prefix to MODLIB for module directory, /home/luyang/Documents/linux//Makefile: 1080
relocations required by build roots.  This is not defined in the, /home/luyang/Documents/linux//Makefile: 1081
makefile but the argument can be passed to make if needed., /home/luyang/Documents/linux//Makefile: 1082
Externally visible symbols (used by link-vmlinux.sh), /home/luyang/Documents/linux//Makefile: 1113
used by scripts/Makefile.package, /home/luyang/Documents/linux//Makefile: 1126
we have to build modules as well to determine what those symbols are., /home/luyang/Documents/linux//Makefile: 1135
(this can be evaluated only once include/config/auto.conf has been included), /home/luyang/Documents/linux//Makefile: 1136
The actual objects are generated when descending,, /home/luyang/Documents/linux//Makefile: 1165
Store (new) KERNELRELEASE string in include/config/kernel.release, /home/luyang/Documents/linux//Makefile: 1172
Carefully list dependencies so we do not try to build scripts twice, /home/luyang/Documents/linux//Makefile: 1177
or the modules are listed in "prepare"., /home/luyang/Documents/linux//Makefile: 1184
A multi level approach is used. prepareN is processed before prepareN-1., /home/luyang/Documents/linux//Makefile: 1185
version.h and scripts_basic is processed / created., /home/luyang/Documents/linux//Makefile: 1187
All the preparing.., /home/luyang/Documents/linux//Makefile: 1199
Generate some files, /home/luyang/Documents/linux//Makefile: 1217
KERNELRELEASE can change from a few different places, meaning version.h, /home/luyang/Documents/linux//Makefile: 1220
needs to be updated, so this check is forced on all builds, /home/luyang/Documents/linux//Makefile: 1221
define KERNEL_VERSION(a,b,c) (((a) << 16) + ((b) << 8) +  \, /home/luyang/Documents/linux//Makefile: 1240
define LINUX_VERSION_MAJOR $(VERSION);                    \, /home/luyang/Documents/linux//Makefile: 1242
define LINUX_VERSION_SUBLEVEL $(SUBLEVEL), /home/luyang/Documents/linux//Makefile: 1244
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1260
Kernel headers, /home/luyang/Documents/linux//Makefile: 1261
Install, /home/luyang/Documents/linux//Makefile: 1305
If DKMS is installed, 'make install' will eventually recuses back, /home/luyang/Documents/linux//Makefile: 1308
Cancel sub_make_done so that options such as M=, V=, etc. are parsed., /home/luyang/Documents/linux//Makefile: 1310
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1314
Clear a bunch of variables before executing the submake, /home/luyang/Documents/linux//Makefile: 1338
Kernel selftest, /home/luyang/Documents/linux//Makefile: 1352
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1368
Devicetree files, /home/luyang/Documents/linux//Makefile: 1369
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1415
By default, build modules as well, /home/luyang/Documents/linux//Makefile: 1420
make sure the checksums are up to date before we record them., /home/luyang/Documents/linux//Makefile: 1426
modules_sign is a subset of modules_install., /home/luyang/Documents/linux//Makefile: 1459
'make modules_install modules_sign' is equivalent to 'make modules_install'., /home/luyang/Documents/linux//Makefile: 1460
Leave enough to build external modules, /home/luyang/Documents/linux//Makefile: 1491
make mrproper  Delete the current configuration, and all generated files, /home/luyang/Documents/linux//Makefile: 1492
make distclean Remove editor backup files, patch leftover files and the like, /home/luyang/Documents/linux//Makefile: 1493
mrproper - Delete all generated files, including .config, /home/luyang/Documents/linux//Makefile: 1523
Packaging of the kernel to various formats, /home/luyang/Documents/linux//Makefile: 1548
Brief documentation of the typical targets used, /home/luyang/Documents/linux//Makefile: 1556
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1685
Misc, /home/luyang/Documents/linux//Makefile: 1692
External module support., /home/luyang/Documents/linux//Makefile: 1707
system is not used on the basis kernel. If updates are required, /home/luyang/Documents/linux//Makefile: 1710
in the basis kernel ordinary make commands (without M=...) must be used., /home/luyang/Documents/linux//Makefile: 1711
We are always building only modules., /home/luyang/Documents/linux//Makefile: 1713
now expand this into a simple variable to reduce the cost of shell evaluations, /home/luyang/Documents/linux//Makefile: 1729
no-op for external module builds, /home/luyang/Documents/linux//Makefile: 1748
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1753
CONFIG_MODULES, /home/luyang/Documents/linux//Makefile: 1775
Modules not configured, /home/luyang/Documents/linux//Makefile: 1777
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1791
To build individual files in subdirectories, you can do like this:, /home/luyang/Documents/linux//Makefile: 1792
To build only under specific subdirectories, you can do like this:, /home/luyang/Documents/linux//Makefile: 1798
make foo/bar/baz/, /home/luyang/Documents/linux//Makefile: 1800
.ko is special because modpost is needed, /home/luyang/Documents/linux//Makefile: 1804
the situation of modules_install installing an invalid modules.order., /home/luyang/Documents/linux//Makefile: 1815
trim unrelated directories, /home/luyang/Documents/linux//Makefile: 1828
Handle descending into subdirectories listed in $(build-dirs), /home/luyang/Documents/linux//Makefile: 1838
tweaks to this spot to avoid wrong language settings when running, /home/luyang/Documents/linux//Makefile: 1840
make menuconfig etc., /home/luyang/Documents/linux//Makefile: 1841
Generate tags for editors, /home/luyang/Documents/linux//Makefile: 1873
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1882
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1890
---------------------------------------------------------------------------, /home/luyang/Documents/linux//Makefile: 1917
toolchain, so needs $(SUBARCH) passed to checkstack.pl.  Everyone, /home/luyang/Documents/linux//Makefile: 1940
else wants $(ARCH), including people doing cross-builds, which means, /home/luyang/Documents/linux//Makefile: 1941
that $(SUBARCH) doesn't work here., /home/luyang/Documents/linux//Makefile: 1942
mixed-build, /home/luyang/Documents/linux//Makefile: 1970
information in a variable so we can use it in if_changed and friends., /home/luyang/Documents/linux//Makefile: 1977
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/Makefile: 1
Makefile for the Linux filesystems., /home/luyang/Documents/linux/fs/Makefile: 3
Do not add any filesystems before this line, /home/luyang/Documents/linux/fs/Makefile: 68
ext2 driver, which doesn't know about journalling!  Explicitly request ext2, /home/luyang/Documents/linux/fs/Makefile: 74
by giving the rootfstype= parameter., /home/luyang/Documents/linux/fs/Makefile: 75
Before hfs to find wrapped HFS+, /home/luyang/Documents/linux/fs/Makefile: 88
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/ceph/Makefile: 1
Makefile for CEPH filesystem., /home/luyang/Documents/linux/fs/ceph/Makefile: 3
Makefile for the linux qnx4-filesystem routines., /home/luyang/Documents/linux/fs/qnx4/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/fscache/Makefile: 1
Makefile for the Linux SystemV/Coherent filesystem routines., /home/luyang/Documents/linux/fs/sysv/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/jfs/Makefile: 1
Makefile for the Linux JFS filesystem routines., /home/luyang/Documents/linux/fs/jfs/Makefile: 3
Makefile for the filesystem export support routines., /home/luyang/Documents/linux/fs/exportfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/xfs/Makefile: 1
needed for trace events, /home/luyang/Documents/linux/fs/xfs/Makefile: 7
optional features, /home/luyang/Documents/linux/fs/xfs/Makefile: 114
Makefile for the linux BeOS filesystem routines., /home/luyang/Documents/linux/fs/befs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/zonefs/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/unicode/Makefile: 1
To generate utf8data.h from UCD, put *.txt files in this directory, /home/luyang/Documents/linux/fs/unicode/Makefile: 12
Makefile for the linux autofs-filesystem routines., /home/luyang/Documents/linux/fs/autofs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/ext4/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/ntfs/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/pstore/Makefile: 1
Makefile for the linux pstorefs routines., /home/luyang/Documents/linux/fs/pstore/Makefile: 3
Makefile for the Linux Sun Openprom filesystem routines., /home/luyang/Documents/linux/fs/openpromfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/nls/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/notify/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/gfs2/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/ntfs3/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/orangefs/Makefile: 1
Makefile for the ORANGEFS filesystem., /home/luyang/Documents/linux/fs/orangefs/Makefile: 3
Makefile for Linux filesystem routines that are shared by client and server., /home/luyang/Documents/linux/fs/smbfs_common/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/lockd/Makefile: 1
Makefile for the linux lock manager stuff, /home/luyang/Documents/linux/fs/lockd/Makefile: 3
Makefile for the linux qnx4-filesystem routines., /home/luyang/Documents/linux/fs/qnx6/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/fat/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/isofs/Makefile: 1
Makefile for the Linux isofs filesystem routines., /home/luyang/Documents/linux/fs/isofs/Makefile: 3
Makefile for Linux filesystem routines that are shared by client and server., /home/luyang/Documents/linux/fs/nfs_common/Makefile: 3
Makefile for the configfs virtual filesystem, /home/luyang/Documents/linux/fs/configfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/cifs/Makefile: 1
needed for trace events, /home/luyang/Documents/linux/fs/cifs/Makefile: 5
Makefile for the Linux affs filesystem routines., /home/luyang/Documents/linux/fs/affs/Makefile: 3
ccflags-y := -DDEBUG=1, /home/luyang/Documents/linux/fs/affs/Makefile: 6
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/netfs/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/nfs/Makefile: 1
Makefile for the Linux nfs filesystem routines., /home/luyang/Documents/linux/fs/nfs/Makefile: 3
Makefile for the pNFS Flexfile Layout Driver kernel module, /home/luyang/Documents/linux/fs/nfs/flexfilelayout/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/proc/Makefile: 1
Makefile for the linux adfs filesystem routines., /home/luyang/Documents/linux/fs/adfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/ocfs2/Makefile: 1
cluster/ is always needed when OCFS2_FS for masklog support, /home/luyang/Documents/linux/fs/ocfs2/Makefile: 51
Makefile for the Linux hpfs filesystem routines., /home/luyang/Documents/linux/fs/hpfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/9p/Makefile: 1
Makefile for BFS filesystem., /home/luyang/Documents/linux/fs/bfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/reiserfs/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/cachefiles/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/quota/Makefile: 1
Makefile for the linux ramfs routines., /home/luyang/Documents/linux/fs/ramfs/Makefile: 3
Copyright (c) 2019 Oracle., /home/luyang/Documents/linux/fs/iomap/Makefile: 3
All Rights Reserved., /home/luyang/Documents/linux/fs/iomap/Makefile: 4
Makefile for the linux ramfs routines., /home/luyang/Documents/linux/fs/hugetlbfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/btrfs/Makefile: 1
Subset of W=1 warnings, /home/luyang/Documents/linux/fs/btrfs/Makefile: 3
Makefile for the overlay filesystem., /home/luyang/Documents/linux/fs/overlayfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/nilfs2/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/nfsd/Makefile: 1
Makefile for the Linux nfs server, /home/luyang/Documents/linux/fs/nfsd/Makefile: 3
needed for trace events, /home/luyang/Documents/linux/fs/nfsd/Makefile: 6
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/ext2/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/hfsplus/Makefile: 1
Makefile for the linux exFAT filesystem support., /home/luyang/Documents/linux/fs/exfat/Makefile: 3
Makefile for the Linux Coda filesystem routines., /home/luyang/Documents/linux/fs/coda/Makefile: 3
If you want debugging output, please uncomment the following line., /home/luyang/Documents/linux/fs/coda/Makefile: 12
Copyright (C) 2000 Jeff Dike (jdike@karaya.com), /home/luyang/Documents/linux/fs/hostfs/Makefile: 2
Licensed under the GPL, /home/luyang/Documents/linux/fs/hostfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/squashfs/Makefile: 1
Makefile for the linux squashfs routines., /home/luyang/Documents/linux/fs/squashfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/jffs2/Makefile: 1
Makefile for the Linux Journalling Flash File System v2 (JFFS2), /home/luyang/Documents/linux/fs/jffs2/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/verity/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/dlm/Makefile: 1
SPDX-License-Identifier: MIT, /home/luyang/Documents/linux/fs/vboxsf/Makefile: 1
Makefile for the efivarfs filesystem, /home/luyang/Documents/linux/fs/efivarfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/romfs/Makefile: 1
Makefile for the linux RomFS filesystem routines., /home/luyang/Documents/linux/fs/romfs/Makefile: 3
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/f2fs/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/afs/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/fs/ubifs/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/certs/Makefile: 1
GCC doesn't include .incbin files in -MD generated dependencies (PR, /home/luyang/Documents/linux/certs/Makefile: 19
Cope with signing_key.x509 existing in $(srctree) not $(objtree), /home/luyang/Documents/linux/certs/Makefile: 22
CONFIG_SYSTEM_TRUSTED_KEYRING, /home/luyang/Documents/linux/certs/Makefile: 31
We do it this way rather than having a boolean option for enabling an, /home/luyang/Documents/linux/certs/Makefile: 62
Support user changing key type, /home/luyang/Documents/linux/certs/Makefile: 71
CONFIG_MODULE_SIG_KEY_TYPE_RSA, /home/luyang/Documents/linux/certs/Makefile: 83
", /home/luyang/Documents/linux/certs/Makefile: 86
If this takes a long time, you might wish to run rngd in the", /home/luyang/Documents/linux/certs/Makefile: 89
background to keep the supply of entropy topped up.  It", /home/luyang/Documents/linux/certs/Makefile: 90
needs to be run as root, and uses a hardware random", /home/luyang/Documents/linux/certs/Makefile: 91
number generator if one is available.", /home/luyang/Documents/linux/certs/Makefile: 92
", /home/luyang/Documents/linux/certs/Makefile: 93
O = Unspecified company", /home/luyang/Documents/linux/certs/Makefile: 114
emailAddress = unspecified.user@unspecified.company", /home/luyang/Documents/linux/certs/Makefile: 116
CONFIG_MODULE_SIG_KEY, /home/luyang/Documents/linux/certs/Makefile: 123
If CONFIG_MODULE_SIG_KEY isn't a PKCS, /home/luyang/Documents/linux/certs/Makefile: 127
GCC PR, /home/luyang/Documents/linux/certs/Makefile: 132
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/sound/Makefile: 1
Makefile for the Linux sound card driver, /home/luyang/Documents/linux/sound/Makefile: 2
Toplevel Module Dependency, /home/luyang/Documents/linux/sound/sh/Makefile: 9
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/sound/usb/Makefile: 1
Makefile for ALSA, /home/luyang/Documents/linux/sound/usb/Makefile: 3
Toplevel Module Dependency, /home/luyang/Documents/linux/sound/usb/Makefile: 29
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/sound/usb/line6/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/sound/usb/usx2y/Makefile: 1
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/sound/sparc/Makefile: 1
Makefile for ALSA, /home/luyang/Documents/linux/sound/sparc/Makefile: 3
Copyright (c) 2002 by David S. Miller <davem@redhat.com>, /home/luyang/Documents/linux/sound/sparc/Makefile: 4
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/sound/drivers/Makefile: 1
Makefile for ALSA, /home/luyang/Documents/linux/sound/drivers/Makefile: 3
Copyright (c) 2001 by Jaroslav Kysela <perex@perex.cz>, /home/luyang/Documents/linux/sound/drivers/Makefile: 4
Toplevel Module Dependency, /home/luyang/Documents/linux/sound/drivers/Makefile: 15
SPDX-License-Identifier: GPL-2.0, /home/luyang/Documents/linux/sound/drivers/opl3/Makefile: 1
