to be sure, /Users/rubber/linux/sound/isa/sb/emu8000_pcm.c: 594
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/sb/sb8.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/sb/sb_common.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/sb/emu8000_patch.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/sb/emu8000.c: 1
exported void, /Users/rubber/linux/sound/isa/sb/emu8000.c: 96
exported void, /Users/rubber/linux/sound/isa/sb/emu8000.c: 455
exported void, /Users/rubber/linux/sound/isa/sb/emu8000.c: 585
exported int, /Users/rubber/linux/sound/isa/sb/emu8000.c: 650
exported void, /Users/rubber/linux/sound/isa/sb/emu8000.c: 665
exported int, /Users/rubber/linux/sound/isa/sb/emu8000.c: 777
exported void, /Users/rubber/linux/sound/isa/sb/emu8000.c: 793
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/msnd/msnd.c: 1
size, n, timeout = 3;, /Users/rubber/linux/sound/isa/msnd/msnd.c: 248
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/msnd/msnd_midi.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/msnd/msnd_pinnacle_mixer.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/msnd/msnd_pinnacle.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/es1688/es1688.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/es1688/es1688_lib.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 1
CS4236_LEFT_LINE 		0xff,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 84
CS4236_RIGHT_LINE 		0xff,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 85
CS4236_LEFT_MIC 		0xdf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 86
CS4236_RIGHT_MIC 		0xdf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 87
CS4236_LEFT_MIX_CTRL 	0xe0 | 0x18,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 88
CS4236_RIGHT_MIX_CTRL 	0xe0,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 89
CS4236_LEFT_FM 		0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 90
CS4236_RIGHT_FM 		0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 91
CS4236_LEFT_DSP 		0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 92
CS4236_RIGHT_DSP 		0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 93
CS4236_RIGHT_LOOPBACK 	0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 94
CS4236_DAC_MUTE 		0xe0,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 95
48kHz , /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 96
48kHz , /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 97
CS4236_LEFT_MASTER 	0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 98
CS4236_RIGHT_MASTER 	0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 99
CS4236_LEFT_WAVE 		0xbf,, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 100
CS4236_RIGHT_WAVE 		0xbf, /Users/rubber/linux/sound/isa/cs423x/cs4236_lib.c: 101
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/cs423x/cs4236.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/cs423x/cs4231.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/ad1816a/ad1816a_lib.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/ad1816a/ad1816a.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/ad1848/ad1848.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/opti9xx/opti92x-ad1848.c: 1
static bool enable = SNDRV_DEFAULT_ENABLE1;	 Enable this card  Enable this card , /Users/rubber/linux/sound/isa/opti9xx/opti92x-ad1848.c: 49
module_param(enable, bool, 0444);, /Users/rubber/linux/sound/isa/opti9xx/opti92x-ad1848.c: 67
MODULE_PARM_DESC(enable, "Enable opti9xx soundcard.");, /Users/rubber/linux/sound/isa/opti9xx/opti92x-ad1848.c: 68
#ifdef OPTi93X, /Users/rubber/linux/sound/isa/opti9xx/opti92x-ad1848.c: 433
#endif	 OPTi93X  OPTi93X , /Users/rubber/linux/sound/isa/opti9xx/opti92x-ad1848.c: 437
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/opti9xx/miro.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/galaxy/azt2316.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/galaxy/azt1605.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/galaxy/galaxy.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 1
5510 	0x00 | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 42
6620 	0x0E | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 43
8000 	0x00 | CS4231_XTAL1,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 44
9600 	0x0E | CS4231_XTAL1,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 45
11025 	0x02 | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 46
16000 	0x02 | CS4231_XTAL1,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 47
18900 	0x04 | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 48
22050 	0x06 | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 49
27042 	0x04 | CS4231_XTAL1,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 50
32000 	0x06 | CS4231_XTAL1,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 51
33075 	0x0C | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 52
37800 	0x08 | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 53
44100 	0x0A | CS4231_XTAL2,, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 54
48000 	0x0C | CS4231_XTAL1, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 55
snd_BUG();, /Users/rubber/linux/sound/isa/wss/wss_lib.c: 525
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gusclassic.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gusmax.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_io.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/interwave.c: 1
000  unsigned char iwave[8];, /Users/rubber/linux/sound/isa/gus/interwave.c: 351
008  unsigned char rom_hdr_revision;, /Users/rubber/linux/sound/isa/gus/interwave.c: 352
009  unsigned char series_number;, /Users/rubber/linux/sound/isa/gus/interwave.c: 353
010  unsigned char series_name[16];, /Users/rubber/linux/sound/isa/gus/interwave.c: 354
026  unsigned char date[10];, /Users/rubber/linux/sound/isa/gus/interwave.c: 355
036  unsigned short vendor_revision_major;, /Users/rubber/linux/sound/isa/gus/interwave.c: 356
038  unsigned short vendor_revision_minor;, /Users/rubber/linux/sound/isa/gus/interwave.c: 357
040  unsigned int rom_size;, /Users/rubber/linux/sound/isa/gus/interwave.c: 358
044  unsigned char copyright[128];, /Users/rubber/linux/sound/isa/gus/interwave.c: 359
172  unsigned char vendor_name[64];, /Users/rubber/linux/sound/isa/gus/interwave.c: 360
236  unsigned char rom_description[128];, /Users/rubber/linux/sound/isa/gus/interwave.c: 361
364  unsigned char pad[147];, /Users/rubber/linux/sound/isa/gus/interwave.c: 362
511  unsigned char csum;, /Users/rubber/linux/sound/isa/gus/interwave.c: 363
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_dma.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_mem.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_reset.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_pcm.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_uart.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_dram.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gusextreme.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_mem_proc.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_irq.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_mixer.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_timer.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_main.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/gus/gus_volume.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/isa/wavefront/wavefront_synth.c: 1
Note: we leave the upper bits in place  , /Users/rubber/linux/sound/isa/wavefront/wavefront_synth.c: 540
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/wavefront/wavefront.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/isa/wavefront/wavefront_fx.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/isa/wavefront/wavefront_midi.c: 1
snd_wavefront_midi_input_close (card->ics2115_external_rmidi);, /Users/rubber/linux/sound/isa/wavefront/wavefront_midi.c: 477
snd_wavefront_midi_output_close (card->ics2115_external_rmidi);, /Users/rubber/linux/sound/isa/wavefront/wavefront_midi.c: 478
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/virtio/virtio_pcm.c: 1
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/virtio/virtio_jack.c: 1
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/virtio/virtio_card.c: 1
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/virtio/virtio_ctl_msg.c: 1
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/virtio/virtio_pcm_ops.c: 1
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/virtio/virtio_pcm_msg.c: 1
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/virtio/virtio_chmap.c: 1
SPDX-License-Identifier: (GPL-2.0 OR BSD-3-Clause), /Users/rubber/linux/sound/hda/intel-sdw-acpi.c: 1
Copyright(c) 2015-2021 Intel Corporation., /Users/rubber/linux/sound/hda/intel-sdw-acpi.c: 2
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/hdac_device.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/hdac_regmap.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/array.c: 1
SPDX-License-Identifier: GPL-2.0, /Users/rubber/linux/sound/hda/hdac_sysfs.c: 1
SPDX-License-Identifier: GPL-2.0, /Users/rubber/linux/sound/hda/intel-dsp-config.c: 1
Copyright (c) 2019 Jaroslav Kysela <perex@perex.cz>, /Users/rubber/linux/sound/hda/intel-dsp-config.c: 2
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/hdac_stream.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/hda_bus_type.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 1
0  "FLFR",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 46
1  "LFE",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 47
2  "FC",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 48
3  "RLRR",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 49
4  "RC",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 50
5  "FLCFRC",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 51
6  "RLCRRC",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 52
7  "FLWFRW",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 53
8  "FLHFRH",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 54
9  "TC",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 55
10  "FCH",, /Users/rubber/linux/sound/hda/hdmi_chmap.c: 56
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/hdac_controller.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/intel-nhlt.c: 1
Copyright (c) 2015-2019 Intel Corporation, /Users/rubber/linux/sound/hda/intel-nhlt.c: 2
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/hdac_bus.c: 1
SPDX-License-Identifier: GPL-2.0-or-later, /Users/rubber/linux/sound/hda/hdac_i915.c: 1
SPDX-License-Identifier: GPL-2.0, /Users/rubber/linux/sound/hda/hdac_component.c: 1
hdac_component.c - routines for sync between HD-A core and DRM driver, /Users/rubber/linux/sound/hda/hdac_component.c: 2
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/ext/hdac_ext_stream.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/ext/hdac_ext_bus.c: 1
SPDX-License-Identifier: GPL-2.0-only, /Users/rubber/linux/sound/hda/ext/hdac_ext_controller.c: 1
SPDX-License-Identifier: GPL-2.0, /Users/rubber/linux/sound/soc/soc-component.c: 1
soc-component.c, /Users/rubber/linux/sound/soc/soc-component.c: 3
Copyright 2009-2011 Wolfson Microelectronics PLC., /Users/rubber/linux/sound/soc/soc-component.c: 5
Copyright (C) 2019 Renesas Electronics Corp., /Users/rubber/linux/sound/soc/soc-component.c: 6
Mark Brown <broonie@opensource.wolfsonmicro.com>, /Users/rubber/linux/sound/soc/soc-component.c: 8
Kuninori Morimoto <kuninori.morimoto.gx@renesas.com>, /Users/rubber/linux/sound/soc/soc-component.c: 9
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-generic-dmaengine-pcm.c: 1
Copyright (C) 2013, Analog Devices Inc., /Users/rubber/linux/sound/soc/soc-generic-dmaengine-pcm.c: 3
	Author: Lars-Peter Clausen <lars@metafoo.de>, /Users/rubber/linux/sound/soc/soc-generic-dmaengine-pcm.c: 4
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-compress.c: 1
soc-compress.c  --  ALSA SoC Compress, /Users/rubber/linux/sound/soc/soc-compress.c: 3
Copyright (C) 2012 Intel Corp., /Users/rubber/linux/sound/soc/soc-compress.c: 5
Authors: Namarta Kohli <namartax.kohli@intel.com>, /Users/rubber/linux/sound/soc/soc-compress.c: 7
Ramesh Babu K V <ramesh.babu@linux.intel.com>, /Users/rubber/linux/sound/soc/soc-compress.c: 8
Vinod Koul <vinod.koul@linux.intel.com>, /Users/rubber/linux/sound/soc/soc-compress.c: 9
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-ac97.c: 1
soc-ac97.c  --  ALSA SoC Audio Layer AC97 support, /Users/rubber/linux/sound/soc/soc-ac97.c: 3
Copyright 2005 Wolfson Microelectronics PLC., /Users/rubber/linux/sound/soc/soc-ac97.c: 5
Copyright 2005 Openedhand Ltd., /Users/rubber/linux/sound/soc/soc-ac97.c: 6
Copyright (C) 2010 Slimlogic Ltd., /Users/rubber/linux/sound/soc/soc-ac97.c: 7
Copyright (C) 2010 Texas Instruments Inc., /Users/rubber/linux/sound/soc/soc-ac97.c: 8
Author: Liam Girdwood <lrg@slimlogic.co.uk>, /Users/rubber/linux/sound/soc/soc-ac97.c: 10
with code, comments and ideas from :-, /Users/rubber/linux/sound/soc/soc-ac97.c: 11
Richard Purdie <richard@openedhand.com>, /Users/rubber/linux/sound/soc/soc-ac97.c: 12
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-topology.c: 1
soc-topology.c  --  ALSA SoC Topology, /Users/rubber/linux/sound/soc/soc-topology.c: 3
Copyright (C) 2012 Texas Instruments Inc., /Users/rubber/linux/sound/soc/soc-topology.c: 5
Copyright (C) 2015 Intel Corporation., /Users/rubber/linux/sound/soc/soc-topology.c: 6
Authors: Liam Girdwood <liam.r.girdwood@linux.intel.com>, /Users/rubber/linux/sound/soc/soc-topology.c: 8
		K, Mythri P <mythri.p.k@intel.com>, /Users/rubber/linux/sound/soc/soc-topology.c: 9
		Prusty, Subhransu S <subhransu.s.prusty@intel.com>, /Users/rubber/linux/sound/soc/soc-topology.c: 10
		B, Jayachandran <jayachandran.b@intel.com>, /Users/rubber/linux/sound/soc/soc-topology.c: 11
		Abdullah, Omair M <omair.m.abdullah@intel.com>, /Users/rubber/linux/sound/soc/soc-topology.c: 12
		Jin, Yao <yao.jin@intel.com>, /Users/rubber/linux/sound/soc/soc-topology.c: 13
		Lin, Mengdong <mengdong.lin@intel.com>, /Users/rubber/linux/sound/soc/soc-topology.c: 14
Add support to read audio firmware topology alongside firmware text. The, /Users/rubber/linux/sound/soc/soc-topology.c: 16
topology data can contain kcontrols, DAPM graphs, widgets, DAIs, DAI links,, /Users/rubber/linux/sound/soc/soc-topology.c: 17
equalizers, firmware, coefficients etc., /Users/rubber/linux/sound/soc/soc-topology.c: 18
This file only manages the core ALSA and ASoC components, all other bespoke, /Users/rubber/linux/sound/soc/soc-topology.c: 20
firmware topology data is passed to component drivers for bespoke handling., /Users/rubber/linux/sound/soc/soc-topology.c: 21
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-pcm.c: 1
soc-pcm.c  --  ALSA SoC PCM, /Users/rubber/linux/sound/soc/soc-pcm.c: 3
Copyright 2005 Wolfson Microelectronics PLC., /Users/rubber/linux/sound/soc/soc-pcm.c: 5
Copyright 2005 Openedhand Ltd., /Users/rubber/linux/sound/soc/soc-pcm.c: 6
Copyright (C) 2010 Slimlogic Ltd., /Users/rubber/linux/sound/soc/soc-pcm.c: 7
Copyright (C) 2010 Texas Instruments Inc., /Users/rubber/linux/sound/soc/soc-pcm.c: 8
Authors: Liam Girdwood <lrg@ti.com>, /Users/rubber/linux/sound/soc/soc-pcm.c: 10
Mark Brown <broonie@opensource.wolfsonmicro.com>, /Users/rubber/linux/sound/soc/soc-pcm.c: 11
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-jack.c: 1
soc-jack.c  --  ALSA SoC jack handling, /Users/rubber/linux/sound/soc/soc-jack.c: 3
Copyright 2008 Wolfson Microelectronics PLC., /Users/rubber/linux/sound/soc/soc-jack.c: 5
Author: Mark Brown <broonie@opensource.wolfsonmicro.com>, /Users/rubber/linux/sound/soc/soc-jack.c: 7
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-utils.c: 1
soc-util.c  --  ALSA SoC Audio Layer utility functions, /Users/rubber/linux/sound/soc/soc-utils.c: 3
Copyright 2009 Wolfson Microelectronics PLC., /Users/rubber/linux/sound/soc/soc-utils.c: 5
Author: Mark Brown <broonie@opensource.wolfsonmicro.com>, /Users/rubber/linux/sound/soc/soc-utils.c: 7
Liam Girdwood <lrg@slimlogic.co.uk>, /Users/rubber/linux/sound/soc/soc-utils.c: 8
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-ops.c: 1
soc-ops.c  --  Generic ASoC operations, /Users/rubber/linux/sound/soc/soc-ops.c: 3
Copyright 2005 Wolfson Microelectronics PLC., /Users/rubber/linux/sound/soc/soc-ops.c: 5
Copyright 2005 Openedhand Ltd., /Users/rubber/linux/sound/soc/soc-ops.c: 6
Copyright (C) 2010 Slimlogic Ltd., /Users/rubber/linux/sound/soc/soc-ops.c: 7
Copyright (C) 2010 Texas Instruments Inc., /Users/rubber/linux/sound/soc/soc-ops.c: 8
Author: Liam Girdwood <lrg@slimlogic.co.uk>, /Users/rubber/linux/sound/soc/soc-ops.c: 10
with code, comments and ideas from :-, /Users/rubber/linux/sound/soc/soc-ops.c: 11
Richard Purdie <richard@openedhand.com>, /Users/rubber/linux/sound/soc/soc-ops.c: 12
SPDX-License-Identifier: GPL-2.0, /Users/rubber/linux/sound/soc/soc-link.c: 1
soc-link.c, /Users/rubber/linux/sound/soc/soc-link.c: 3
Copyright (C) 2019 Renesas Electronics Corp., /Users/rubber/linux/sound/soc/soc-link.c: 5
Kuninori Morimoto <kuninori.morimoto.gx@renesas.com>, /Users/rubber/linux/sound/soc/soc-link.c: 6
SPDX-License-Identifier: GPL-2.0+, /Users/rubber/linux/sound/soc/soc-dapm.c: 1
soc-dapm.c  --  ALSA SoC Dynamic Audio Power Management, /Users/rubber/linux/sound/soc/soc-dapm.c: 3
Copyright 2005 Wolfson Microelectronics PLC., /Users/rubber/linux/sound/soc/soc-dapm.c: 5
Author: Liam Girdwood <lrg@slimlogic.co.uk>, /Users/rubber/linux/sound/soc/soc-dapm.c: 6
Features:, /Users/rubber/linux/sound/soc/soc-dapm.c: 8
o Changes power status of internal codec blocks depending on the, /Users/rubber/linux/sound/soc/soc-dapm.c: 9
